onetsoc_code,title,dwa_id,dwa_title,consequence_of_error,contact_with_others,coordinate_or_lead_others,cramped_work_space,deal_with_external_customers,deal_with_physically_aggressive_people,deal_with_unpleasant_or_angry_people,degree_of_automation,electronic_mail,exposed_to_contaminants,exposed_to_disease_or_infections,exposed_to_hazardous_conditions,exposed_to_hazardous_equipment,exposed_to_high_places,exposed_to_minor_burns_cuts_bites_stings,exposed_to_radiation,exposed_to_whole_body_vibration,bright_or_inadequate_lighting,face_to_face_discussions,freedom_to_make_decisions,frequency_of_conflict_situations,impact_of_decisions,importance_of_being_exact_or_accurate,importance_of_repeating_same_tasks,in_enclosed_vehicle_or_equipment,in_open_vehicle_or_equipment,indoors_environmentally_controlled,indoors_not_environmentally_controlled,letters_and_memos,level_of_competition,outdoors_exposed_to_weather,outdoors_under_cover,pace_determined_by_equipment,physical_proximity,public_speaking,responsibility_for_outcomes,responsible_for_others_health_and_safety,noise_levels_distracting,spend_time_bending_or_twisting,spend_time_climbing_ladders,spend_time_keeping_balance,spend_time_kneeling_crouching,spend_time_sitting,spend_time_standing,spend_time_using_hands,spend_time_walking_running,structured_vs_unstructured_work,telephone,very_hot_or_cold_temperatures,wear_common_protective_equipment,wear_specialized_protective_equipment,work_with_team
11-3121.00,"Human Resources Managers",4.A.2.b.1.I08.D03,"Estimate labor requirements.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.c.2.I01.D03,"Hire personnel.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.1.a.1.I23.D01,"Interview employees, customers, or others to collect information.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.1.a.1.I21.D04,"Investigate industrial or transportation accidents.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.a.2.I03.D09,"Liaise between departments or other groups to improve function or communication.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.2.b.3.I01.D08,"Maintain knowledge of current developments in area of expertise.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.3.b.6.I08.D10,"Maintain personnel records.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.b.4.I07.D04,"Manage human resources activities.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.a.7.I02.D03,"Negotiate labor disputes.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.a.7.I02.D01,"Negotiate sales or lease agreements for products or services.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.c.2.I02.D01,"Perform human resources activities.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.b.4.I09.D04,"Prepare operational budgets.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.3.b.6.I14.D02,"Prepare reports related to compliance matters.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.b.6.I05.D07,"Recommend organizational process or policy changes.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.c.2.I01.D05,"Recruit personnel.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.a.2.I11.D09,"Represent the organization in external relations.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
11-3121.00,"Human Resources Managers",4.A.4.b.4.I01.D13,"Supervise employees.",3.42,4.62,3.88,1.08,2.88,2.00,3.29,2.08,5.00,1.33,1.21,1.00,1.12,1.04,1.17,1.04,1.00,1.17,4.96,4.79,3.92,4.33,4.04,3.04,2.46,1.04,4.58,1.79,4.21,3.21,1.29,1.33,1.12,2.62,2.88,3.83,3.67,1.96,1.35,1.00,1.12,1.21,4.48,2.04,2.54,1.88,4.71,5.00,1.21,1.46,1.00,4.25
